COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
TELECOM INSTRUMENTS,SPAIN,NA,NA,18.76
TELECOM INSTRUMENTS,SRI LANKA DSR,NA,NA,15.58
TELECOM INSTRUMENTS,ST KITT N A,NA,NA,0.00
TELECOM INSTRUMENTS,ST LUCIA,NA,NA,0.00
TELECOM INSTRUMENTS,ST VINCENT,NA,NA,0.00
TELECOM INSTRUMENTS,SUDAN,NA,NA,0.02
TELECOM INSTRUMENTS,SURINAME,NA,NA,0.01
TELECOM INSTRUMENTS,SWAZILAND,NA,NA,0.01
TELECOM INSTRUMENTS,SWEDEN,NA,NA,5.27
TELECOM INSTRUMENTS,SWITZERLAND,NA,NA,0.42
TELECOM INSTRUMENTS,TAIWAN,NA,NA,5.20
TELECOM INSTRUMENTS,TANZANIA REP,NA,NA,0.69
TELECOM INSTRUMENTS,THAILAND,NA,NA,13.31
TELECOM INSTRUMENTS,TIMOR-LESTE,NA,NA,0.01
TELECOM INSTRUMENTS,TOGO,NA,NA,0.20
TELECOM INSTRUMENTS,TRINIDAD,NA,NA,0.00
TELECOM INSTRUMENTS,TUNISIA,NA,NA,0.24
TELECOM INSTRUMENTS,TURKEY,NA,NA,169.47
TELECOM INSTRUMENTS,U ARAB EMTS,NA,NA,2092.65
TELECOM INSTRUMENTS,U K,NA,NA,68.02
TELECOM INSTRUMENTS,U S A,NA,NA,318.84
TELECOM INSTRUMENTS,UGANDA,NA,NA,2.50
TELECOM INSTRUMENTS,UKRAINE,NA,NA,50.74
TELECOM INSTRUMENTS,UNSPECIFIED,NA,NA,0.00
TELECOM INSTRUMENTS,URUGUAY,NA,NA,0.00
TELECOM INSTRUMENTS,UZBEKISTAN,NA,NA,0.01
TELECOM INSTRUMENTS,VIETNAM SOC REP,NA,NA,19.23
TELECOM INSTRUMENTS,YEMEN REPUBLC,NA,NA,0.01
TELECOM INSTRUMENTS,ZAMBIA,NA,NA,0.33
TELECOM INSTRUMENTS,ZIMBABWE,NA,NA,0.04
PROJECT GOODS,AFGHANISTAN,KGS,1010,0.03
PROJECT GOODS,AUSTRALIA,KGS,10,0.00
PROJECT GOODS,AUSTRIA,KGS,6120,0.10
PROJECT GOODS,BAHARAIN IS,KGS,4851,0.02
PROJECT GOODS,BANGLADESH PR,KGS,1557,0.02
PROJECT GOODS,BARBADOS,KGS,10,0.00
PROJECT GOODS,BELGIUM,KGS,67,0.00
PROJECT GOODS,BENIN,KGS,4,0.00
PROJECT GOODS,BHUTAN,KGS,33743,0.06
PROJECT GOODS,BOTSWANA,KGS,60,0.01
PROJECT GOODS,BRUNEI,KGS,75,0.00
PROJECT GOODS,CAMEROON,KGS,100,0.00
PROJECT GOODS,CANADA,KGS,39,0.03
PROJECT GOODS,CHINA P RP,KGS,33130,0.69
PROJECT GOODS,CONGO D. REP.,KGS,42,0.01
PROJECT GOODS,COTE D' IVOIRE,KGS,5000,0.04
PROJECT GOODS,CZECH REPUBLIC,KGS,463,0.02
PROJECT GOODS,DJIBOUTI,KGS,0,0.00
PROJECT GOODS,ESTONIA,KGS,23,0.04
PROJECT GOODS,ETHIOPIA,KGS,239,0.01
PROJECT GOODS,FINLAND,KGS,158,0.01
PROJECT GOODS,FRANCE,KGS,1963,0.18
PROJECT GOODS,GABON,KGS,385,0.00
PROJECT GOODS,GEORGIA,KGS,152,1.42
PROJECT GOODS,GERMANY,KGS,4627,0.49
PROJECT GOODS,GHANA,KGS,20,0.00
PROJECT GOODS,INDONESIA,KGS,215353,17.90
PROJECT GOODS,IRAN,KGS,100,0.00
PROJECT GOODS,ITALY,KGS,2418,0.06
PROJECT GOODS,JAPAN,KGS,22973,1.33
PROJECT GOODS,KENYA,KGS,779,0.00
PROJECT GOODS,KOREA RP,KGS,2488,0.02
PROJECT GOODS,KUWAIT,KGS,8651,0.14
PROJECT GOODS,MALAYSIA,KGS,2181,0.29
PROJECT GOODS,MALDIVES,KGS,825,0.01
PROJECT GOODS,MAURITANIA,KGS,201,0.00
PROJECT GOODS,MAURITIUS,KGS,52,0.00
PROJECT GOODS,MOZAMBIQUE,KGS,1500,0.01
PROJECT GOODS,MYANMAR,KGS,1,0.00
PROJECT GOODS,NEPAL,KGS,31281,0.15
PROJECT GOODS,NETHERLAND,KGS,18,0.00
PROJECT GOODS,NEW ZEALAND,KGS,75,0.00
PROJECT GOODS,NIGER,KGS,2102,0.07
PROJECT GOODS,NIGERIA,KGS,38239,0.06
PROJECT GOODS,NORWAY,KGS,27,0.04
PROJECT GOODS,OMAN,KGS,4,0.00
PROJECT GOODS,PARAGUAY,KGS,20,0.00
PROJECT GOODS,PHILIPPINES,KGS,7,0.00
PROJECT GOODS,QATAR,KGS,5,0.01
PROJECT GOODS,RUSSIA,KGS,7650,0.03
PROJECT GOODS,SAUDI ARAB,KGS,1569,0.03
PROJECT GOODS,SEYCHELLES,KGS,653,0.02
PROJECT GOODS,SINGAPORE,KGS,758,0.02
PROJECT GOODS,SLOVAK REP,KGS,1,0.00
PROJECT GOODS,SOUTH AFRICA,KGS,27860,0.05
PROJECT GOODS,SPAIN,KGS,9,0.00
PROJECT GOODS,SRI LANKA DSR,KGS,6276,0.06
PROJECT GOODS,SUDAN,KGS,1190,0.05
PROJECT GOODS,SWEDEN,KGS,3021,0.58
PROJECT GOODS,SWITZERLAND,KGS,1003,0.10
PROJECT GOODS,TANZANIA REP,KGS,2251,0.04
PROJECT GOODS,THAILAND,KGS,120093,5.00
PROJECT GOODS,TOGO,KGS,100,0.00
PROJECT GOODS,TURKEY,KGS,20100,0.05
PROJECT GOODS,U ARAB EMTS,KGS,248374,0.13
PROJECT GOODS,U K,KGS,28,0.01
PROJECT GOODS,U S A,KGS,34059,1.08
PROJECT GOODS,UGANDA,KGS,1279,0.01
PROJECT GOODS,UNSPECIFIED,KGS,805,0.00
PROJECT GOODS,VIETNAM SOC REP,KGS,1400,0.01
PROJECT GOODS,ZAMBIA,KGS,302,0.01
PROJECT GOODS,ZIMBABWE,KGS,2001,0.02
MANMADE STAPLE FIBRE,ALGERIA,KGS,249739,0.36
MANMADE STAPLE FIBRE,ARGENTINA,KGS,5941838,6.74
MANMADE STAPLE FIBRE,AUSTRALIA,KGS,549834,0.89
MANMADE STAPLE FIBRE,AUSTRIA,KGS,1927,0.00
MANMADE STAPLE FIBRE,BAHARAIN IS,KGS,2227021,2.08
MANMADE STAPLE FIBRE,BANGLADESH PR,KGS,41805596,47.51
MANMADE STAPLE FIBRE,BELGIUM,KGS,17185676,18.72
MANMADE STAPLE FIBRE,BHUTAN,KGS,1378,0.01
MANMADE STAPLE FIBRE,BRAZIL,KGS,10623610,11.33
MANMADE STAPLE FIBRE,BULGARIA,KGS,21446,0.02
MANMADE STAPLE FIBRE,BURUNDI,KGS,283,0.00
MANMADE STAPLE FIBRE,CAMEROON,KGS,187,0.00
MANMADE STAPLE FIBRE,CANADA,KGS,788030,0.84
MANMADE STAPLE FIBRE,CHINA P RP,KGS,19749964,45.62
MANMADE STAPLE FIBRE,COLOMBIA,KGS,1089391,1.00
MANMADE STAPLE FIBRE,CONGO D. REP.,KGS,2482,0.01
MANMADE STAPLE FIBRE,CONGO P REP,KGS,1921,0.00
MANMADE STAPLE FIBRE,COTE D' IVOIRE,KGS,123,0.00
MANMADE STAPLE FIBRE,CROATIA,KGS,751,0.00
MANMADE STAPLE FIBRE,CUBA,KGS,160211,0.44
MANMADE STAPLE FIBRE,CZECH REPUBLIC,KGS,379531,0.39
MANMADE STAPLE FIBRE,DENMARK,KGS,697185,0.74
MANMADE STAPLE FIBRE,ECUADOR,KGS,1923446,1.96
MANMADE STAPLE FIBRE,EGYPT A RP,KGS,14530208,14.38
MANMADE STAPLE FIBRE,EL SALVADOR,KGS,1386838,1.42
MANMADE STAPLE FIBRE,ESTONIA,KGS,7880,0.02
MANMADE STAPLE FIBRE,ETHIOPIA,KGS,110989,0.07
MANMADE STAPLE FIBRE,FIJI IS,KGS,725,0.01
MANMADE STAPLE FIBRE,FINLAND,KGS,1141300,1.28
MANMADE STAPLE FIBRE,FRANCE,KGS,3877101,4.75
MANMADE STAPLE FIBRE,GABON,KGS,190,0.00
MANMADE STAPLE FIBRE,GERMANY,KGS,13053216,15.55
MANMADE STAPLE FIBRE,GHANA,KGS,64,0.00
MANMADE STAPLE FIBRE,GREECE,KGS,267323,0.53
MANMADE STAPLE FIBRE,GUATEMALA,KGS,92094,0.12
MANMADE STAPLE FIBRE,HONG KONG,KGS,21842,0.02
MANMADE STAPLE FIBRE,HUNGARY,KGS,10,0.00
MANMADE STAPLE FIBRE,INDONESIA,KGS,26660800,26.18
MANMADE STAPLE FIBRE,IRAN,KGS,37711941,78.56
MANMADE STAPLE FIBRE,IRELAND,KGS,644332,0.37
MANMADE STAPLE FIBRE,ISRAEL,KGS,8546804,9.05
MANMADE STAPLE FIBRE,ITALY,KGS,7963347,8.40
MANMADE STAPLE FIBRE,JAPAN,KGS,803833,1.18
MANMADE STAPLE FIBRE,JORDAN,KGS,100,0.00
MANMADE STAPLE FIBRE,KENYA,KGS,1777902,1.88
MANMADE STAPLE FIBRE,KOREA DP RP,KGS,16729,0.04
MANMADE STAPLE FIBRE,KOREA RP,KGS,1443267,2.09
MANMADE STAPLE FIBRE,LEBANON,KGS,32359,0.04
MANMADE STAPLE FIBRE,MALAYSIA,KGS,6013,0.01
MANMADE STAPLE FIBRE,MALDIVES,KGS,18368,0.03
MANMADE STAPLE FIBRE,MAURITIUS,KGS,1587633,1.67
MANMADE STAPLE FIBRE,MEXICO,KGS,15616599,17.53
MANMADE STAPLE FIBRE,MOROCCO,KGS,3664542,3.68
MANMADE STAPLE FIBRE,MYANMAR,KGS,300,0.00
MANMADE STAPLE FIBRE,NEPAL,KGS,30200070,31.15
MANMADE STAPLE FIBRE,NETHERLAND,KGS,1968645,2.97
MANMADE STAPLE FIBRE,NETHERLANDANTIL,KGS,120,0.00
MANMADE STAPLE FIBRE,NEW ZEALAND,KGS,59214,0.07
MANMADE STAPLE FIBRE,NIGERIA,KGS,169029,0.25
MANMADE STAPLE FIBRE,OMAN,KGS,13015,0.07
MANMADE STAPLE FIBRE,PAKISTAN IR,KGS,1075667,2.78
MANMADE STAPLE FIBRE,PARAGUAY,KGS,58960,0.06
MANMADE STAPLE FIBRE,PERU,KGS,5038218,5.16
MANMADE STAPLE FIBRE,PHILIPPINES,KGS,1634730,1.69
MANMADE STAPLE FIBRE,POLAND,KGS,879466,1.01
MANMADE STAPLE FIBRE,PORTUGAL,KGS,2822578,2.95
MANMADE STAPLE FIBRE,QATAR,KGS,82805,0.09
MANMADE STAPLE FIBRE,ROMANIA,KGS,322370,0.37
MANMADE STAPLE FIBRE,RUSSIA,KGS,2544210,4.28
MANMADE STAPLE FIBRE,SAUDI ARAB,KGS,2045826,2.18
MANMADE STAPLE FIBRE,SENEGAL,KGS,124,0.00
MANMADE STAPLE FIBRE,SEYCHELLES,KGS,100,0.00
MANMADE STAPLE FIBRE,SINGAPORE,KGS,365177,0.52
MANMADE STAPLE FIBRE,SLOVENIA,KGS,1017125,1.06
MANMADE STAPLE FIBRE,SOUTH AFRICA,KGS,1459553,1.56
MANMADE STAPLE FIBRE,SPAIN,KGS,8340419,9.25
MANMADE STAPLE FIBRE,SRI LANKA DSR,KGS,18075,0.03
MANMADE STAPLE FIBRE,SUDAN,KGS,425,0.00
MANMADE STAPLE FIBRE,SWEDEN,KGS,115899,0.22
MANMADE STAPLE FIBRE,SWITZERLAND,KGS,1541,0.00
MANMADE STAPLE FIBRE,SYRIA,KGS,338195,0.35
MANMADE STAPLE FIBRE,TAIWAN,KGS,628447,0.97
MANMADE STAPLE FIBRE,TANZANIA REP,KGS,238227,0.27
MANMADE STAPLE FIBRE,THAILAND,KGS,5584058,5.39
MANMADE STAPLE FIBRE,TUNISIA,KGS,326426,0.37
MANMADE STAPLE FIBRE,TURKEY,KGS,30014321,43.27
MANMADE STAPLE FIBRE,U ARAB EMTS,KGS,1772529,1.95
MANMADE STAPLE FIBRE,U K,KGS,1333419,1.42
MANMADE STAPLE FIBRE,U S A,KGS,43992207,51.60
MANMADE STAPLE FIBRE,UGANDA,KGS,1700,0.02
MANMADE STAPLE FIBRE,UKRAINE,KGS,18407,0.03
MANMADE STAPLE FIBRE,URUGUAY,KGS,380697,0.37
MANMADE STAPLE FIBRE,UZBEKISTAN,KGS,500,0.00
MANMADE STAPLE FIBRE,VIETNAM SOC REP,KGS,1546104,1.86
MANMADE STAPLE FIBRE,YEMEN REPUBLC,KGS,150,0.00
COTTON YARN,AFGHANISTAN,TON,1,0.00
COTTON YARN,ALGERIA,TON,610,1.50
COTTON YARN,ARGENTINA,TON,1937,5.32
COTTON YARN,AUSTRALIA,TON,366,1.18
COTTON YARN,AUSTRIA,TON,314,2.42
COTTON YARN,BAHARAIN IS,TON,384,1.40
COTTON YARN,BANGLADESH PR,TON,194910,590.57
COTTON YARN,BELARUS,TON,0,0.00
COTTON YARN,BELGIUM,TON,2034,6.50
COTTON YARN,BHUTAN,TON,2,0.01
COTTON YARN,BOLIVIA,TON,18,0.06
COTTON YARN,BOTSWANA,TON,4,0.01
COTTON YARN,BRAZIL,TON,2814,8.95
COTTON YARN,BULGARIA,TON,699,2.15
COTTON YARN,BURKINA FASO,TON,32,0.08
COTTON YARN,CAMBODIA,TON,117,0.35
COTTON YARN,CANADA,TON,767,2.47
COTTON YARN,CHILE,TON,2985,7.76
COTTON YARN,CHINA P RP,TON,241323,586.36
COTTON YARN,COLOMBIA,TON,21466,56.60
COTTON YARN,CONGO D. REP.,TON,15,0.03
COTTON YARN,COSTA RICA,TON,8,0.02
COTTON YARN,COTE D' IVOIRE,TON,803,2.24
COTTON YARN,CROATIA,TON,1120,3.62
COTTON YARN,CYPRUS,TON,15,0.11
COTTON YARN,CZECH REPUBLIC,TON,894,4.81
COTTON YARN,DENMARK,TON,808,4.36
COTTON YARN,DJIBOUTI,TON,44,0.15
COTTON YARN,DOMINIC REP,TON,3345,9.14
COTTON YARN,DOMINICA,TON,23,0.07
COTTON YARN,ECUADOR,TON,942,2.89
COTTON YARN,EGYPT A RP,TON,62449,179.78
COTTON YARN,EL SALVADOR,TON,73,0.20
COTTON YARN,ESTONIA,TON,302,0.68
COTTON YARN,ETHIOPIA,TON,67,0.25
COTTON YARN,FIJI IS,TON,5,0.02
COTTON YARN,FINLAND,TON,12,0.03
COTTON YARN,FRANCE,TON,452,1.48
COTTON YARN,GEORGIA,TON,13,0.06
COTTON YARN,GERMANY,TON,13782,54.23
COTTON YARN,GHANA,TON,34,0.14
COTTON YARN,GREECE,TON,1297,4.85
COTTON YARN,GUATEMALA,TON,8072,22.80
COTTON YARN,GUINEA,TON,0,0.00
COTTON YARN,GUYANA,TON,0,0.00
COTTON YARN,HONDURAS,TON,317,0.91
COTTON YARN,HONG KONG,TON,3888,11.40
COTTON YARN,HUNGARY,TON,20,0.09
COTTON YARN,INDONESIA,TON,7669,24.34
COTTON YARN,IRAN,TON,11396,34.74
COTTON YARN,IRAQ,TON,30,0.09
COTTON YARN,IRELAND,TON,110,0.41
COTTON YARN,ISRAEL,TON,3596,9.71
COTTON YARN,ITALY,TON,9249,40.88
COTTON YARN,JAPAN,TON,7513,40.78
COTTON YARN,JORDAN,TON,1985,4.84
COTTON YARN,KAZAKHSTAN,TON,0,0.00
COTTON YARN,KENYA,TON,695,2.00
COTTON YARN,KOREA RP,TON,31947,96.94
COTTON YARN,KUWAIT,TON,2,0.01
COTTON YARN,LATVIA,TON,116,0.44
COTTON YARN,LEBANON,TON,202,0.63
COTTON YARN,LIBERIA,TON,0,0.00
COTTON YARN,LIBYA,TON,0,0.00
COTTON YARN,LITHUANIA,TON,269,0.84
COTTON YARN,MACEDONIA,TON,41,0.11
COTTON YARN,MADAGASCAR,TON,2055,6.35
COTTON YARN,MALAYSIA,TON,10354,29.65
COTTON YARN,MALDIVES,TON,0,0.00
COTTON YARN,MAURITANIA,TON,0,0.00
COTTON YARN,MAURITIUS,TON,9575,30.71
COTTON YARN,MEXICO,TON,1260,4.18
COTTON YARN,MONTENEGRO,TON,852,2.32
COTTON YARN,MOROCCO,TON,8813,25.49
COTTON YARN,MOZAMBIQUE,TON,1,0.00
COTTON YARN,MYANMAR,TON,12038,43.80
COTTON YARN,NEPAL,TON,5633,13.73
COTTON YARN,NETHERLAND,TON,555,1.84
COTTON YARN,NETHERLANDANTIL,TON,0,0.00
COTTON YARN,NEW ZEALAND,TON,5,0.07
COTTON YARN,NIGERIA,TON,40,0.11
COTTON YARN,NORWAY,TON,14,0.06
COTTON YARN,OMAN,TON,4115,12.90
COTTON YARN,PAKISTAN IR,TON,16448,50.76
COTTON YARN,PANAMA REPUBLIC,TON,12,0.05
COTTON YARN,PARAGUAY,TON,256,0.64
COTTON YARN,PERU,TON,46924,128.27
COTTON YARN,PHILIPPINES,TON,8884,24.16
COTTON YARN,POLAND,TON,8215,23.10
COTTON YARN,PORTUGAL,TON,50948,147.62
COTTON YARN,QATAR,TON,4,0.02
COTTON YARN,REUNION,TON,1,0.00
COTTON YARN,ROMANIA,TON,89,0.25
COTTON YARN,RUSSIA,TON,562,2.58
COTTON YARN,SAUDI ARAB,TON,55,0.20
COTTON YARN,SENEGAL,TON,1,0.00
COTTON YARN,SERBIA,TON,58,0.23
COTTON YARN,SEYCHELLES,TON,0,0.00
COTTON YARN,SINGAPORE,TON,84,0.22
COTTON YARN,SLOVENIA,TON,689,2.00
COTTON YARN,SOUTH AFRICA,TON,1971,6.01
COTTON YARN,SPAIN,TON,3456,11.12
COTTON YARN,SRI LANKA DSR,TON,21450,75.53
COTTON YARN,SUDAN,TON,623,0.87
COTTON YARN,SWAZILAND,TON,1,0.01
COTTON YARN,SWEDEN,TON,6,0.02
COTTON YARN,SWITZERLAND,TON,0,0.01
COTTON YARN,SYRIA,TON,2928,8.87
COTTON YARN,TAIWAN,TON,7530,19.00
COTTON YARN,TANZANIA REP,TON,167,0.48
COTTON YARN,THAILAND,TON,15267,40.47
COTTON YARN,TOGO,TON,224,0.53
COTTON YARN,TRINIDAD,TON,0,0.00
COTTON YARN,TUNISIA,TON,4146,11.90
COTTON YARN,TURKEY,TON,18813,59.73
COTTON YARN,U ARAB EMTS,TON,564,2.46
COTTON YARN,U K,TON,496,1.80
COTTON YARN,U S A,TON,4360,14.50
COTTON YARN,UGANDA,TON,8,0.02
COTTON YARN,UKRAINE,TON,526,1.94
COTTON YARN,URUGUAY,TON,4,0.02
COTTON YARN,UZBEKISTAN,TON,2,0.01
COTTON YARN,VENEZUELA,TON,179,0.23
COTTON YARN,VIETNAM SOC REP,TON,41574,118.84
COTTON YARN,YEMEN REPUBLC,TON,15,0.06
COTTON YARN,ZAMBIA,TON,7,0.01
"COTTON FABRICS, MADEUPS ETC.",AFGHANISTAN,NA,NA,4.14
"COTTON FABRICS, MADEUPS ETC.",ALBANIA,NA,NA,0.46
"COTTON FABRICS, MADEUPS ETC.",ALGERIA,NA,NA,6.53
"COTTON FABRICS, MADEUPS ETC.",ANDORRA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",ANGOLA,NA,NA,8.26
"COTTON FABRICS, MADEUPS ETC.",ANGUILLA,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.",ANTIGUA,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.",ARGENTINA,NA,NA,2.76
"COTTON FABRICS, MADEUPS ETC.",ARMENIA,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.",ARUBA,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.",AUSTRALIA,NA,NA,88.01
"COTTON FABRICS, MADEUPS ETC.",AUSTRIA,NA,NA,6.55
"COTTON FABRICS, MADEUPS ETC.",AZERBAIJAN,NA,NA,0.10
"COTTON FABRICS, MADEUPS ETC.",BAHAMAS,NA,NA,1.54
"COTTON FABRICS, MADEUPS ETC.",BAHARAIN IS,NA,NA,1.80
"COTTON FABRICS, MADEUPS ETC.",BANGLADESH PR,NA,NA,477.86
"COTTON FABRICS, MADEUPS ETC.",BARBADOS,NA,NA,0.16
"COTTON FABRICS, MADEUPS ETC.",BELARUS,NA,NA,0.36
"COTTON FABRICS, MADEUPS ETC.",BELGIUM,NA,NA,29.92
"COTTON FABRICS, MADEUPS ETC.",BELIZE,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.",BENIN,NA,NA,24.94
"COTTON FABRICS, MADEUPS ETC.",BERMUDA,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.",BHUTAN,NA,NA,0.99
"COTTON FABRICS, MADEUPS ETC.",BOLIVIA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",BOSNIA-HRZGOVIN,NA,NA,0.03
"COTTON FABRICS, MADEUPS ETC.",BOTSWANA,NA,NA,0.39
"COTTON FABRICS, MADEUPS ETC.",BR VIRGN IS,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.",BRAZIL,NA,NA,20.60
"COTTON FABRICS, MADEUPS ETC.",BRUNEI,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.",BULGARIA,NA,NA,3.71
"COTTON FABRICS, MADEUPS ETC.",BURKINA FASO,NA,NA,13.37
"COTTON FABRICS, MADEUPS ETC.",BURUNDI,NA,NA,3.60
"COTTON FABRICS, MADEUPS ETC.",C AFRI REP,NA,NA,0.45
"COTTON FABRICS, MADEUPS ETC.",CAMBODIA,NA,NA,5.27
"COTTON FABRICS, MADEUPS ETC.",CAMEROON,NA,NA,2.97
"COTTON FABRICS, MADEUPS ETC.",CANADA,NA,NA,101.94
"COTTON FABRICS, MADEUPS ETC.",CAYMAN IS,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",CHAD,NA,NA,0.54
"COTTON FABRICS, MADEUPS ETC.",CHILE,NA,NA,35.76
"COTTON FABRICS, MADEUPS ETC.",CHINA P RP,NA,NA,25.01
"COTTON FABRICS, MADEUPS ETC.",COLOMBIA,NA,NA,61.00
"COTTON FABRICS, MADEUPS ETC.",COMOROS,NA,NA,2.85
"COTTON FABRICS, MADEUPS ETC.",CONGO D. REP.,NA,NA,12.55
"COTTON FABRICS, MADEUPS ETC.",CONGO P REP,NA,NA,5.01
"COTTON FABRICS, MADEUPS ETC.",COOK IS,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",COSTA RICA,NA,NA,1.27
"COTTON FABRICS, MADEUPS ETC.",COTE D' IVOIRE,NA,NA,5.57
"COTTON FABRICS, MADEUPS ETC.",CROATIA,NA,NA,3.73
"COTTON FABRICS, MADEUPS ETC.",CUBA,NA,NA,0.63
"COTTON FABRICS, MADEUPS ETC.",CYPRUS,NA,NA,0.27
"COTTON FABRICS, MADEUPS ETC.",CZECH REPUBLIC,NA,NA,5.85
"COTTON FABRICS, MADEUPS ETC.",DENMARK,NA,NA,40.38
"COTTON FABRICS, MADEUPS ETC.",DJIBOUTI,NA,NA,2.12
"COTTON FABRICS, MADEUPS ETC.",DOMINIC REP,NA,NA,6.90
"COTTON FABRICS, MADEUPS ETC.",DOMINICA,NA,NA,0.14
"COTTON FABRICS, MADEUPS ETC.",ECUADOR,NA,NA,4.20
"COTTON FABRICS, MADEUPS ETC.",EGYPT A RP,NA,NA,42.38
"COTTON FABRICS, MADEUPS ETC.",EL SALVADOR,NA,NA,4.36
"COTTON FABRICS, MADEUPS ETC.",EQUTL GUINEA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",ERITREA,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",ESTONIA,NA,NA,1.01
"COTTON FABRICS, MADEUPS ETC.",ETHIOPIA,NA,NA,39.72
"COTTON FABRICS, MADEUPS ETC.",FIJI IS,NA,NA,1.35
"COTTON FABRICS, MADEUPS ETC.",FINLAND,NA,NA,8.80
"COTTON FABRICS, MADEUPS ETC.",FR GUIANA,NA,NA,0.04
"COTTON FABRICS, MADEUPS ETC.",FR POLYNESIA,NA,NA,0.24
"COTTON FABRICS, MADEUPS ETC.",FRANCE,NA,NA,101.05
"COTTON FABRICS, MADEUPS ETC.",GABON,NA,NA,2.41
"COTTON FABRICS, MADEUPS ETC.",GAMBIA,NA,NA,65.13
"COTTON FABRICS, MADEUPS ETC.",GEORGIA,NA,NA,0.26
"COTTON FABRICS, MADEUPS ETC.",GERMANY,NA,NA,185.55
"COTTON FABRICS, MADEUPS ETC.",GHANA,NA,NA,9.54
"COTTON FABRICS, MADEUPS ETC.",GIBRALTAR,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",GREECE,NA,NA,5.09
"COTTON FABRICS, MADEUPS ETC.",GREENLAND,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.",GRENADA,NA,NA,0.06
"COTTON FABRICS, MADEUPS ETC.",GUADELOUPE,NA,NA,0.18
"COTTON FABRICS, MADEUPS ETC.",GUATEMALA,NA,NA,14.47
"COTTON FABRICS, MADEUPS ETC.",GUERNSEY,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.",GUINEA,NA,NA,19.15
"COTTON FABRICS, MADEUPS ETC.",GUYANA,NA,NA,0.21
"COTTON FABRICS, MADEUPS ETC.",HAITI,NA,NA,0.52
"COTTON FABRICS, MADEUPS ETC.",HONDURAS,NA,NA,1.44
"COTTON FABRICS, MADEUPS ETC.",HONG KONG,NA,NA,5.35
"COTTON FABRICS, MADEUPS ETC.",HUNGARY,NA,NA,0.80
"COTTON FABRICS, MADEUPS ETC.",ICELAND,NA,NA,0.09
"COTTON FABRICS, MADEUPS ETC.",INDONESIA,NA,NA,29.21
"COTTON FABRICS, MADEUPS ETC.",IRAN,NA,NA,0.39
"COTTON FABRICS, MADEUPS ETC.",IRAQ,NA,NA,3.00
"COTTON FABRICS, MADEUPS ETC.",IRELAND,NA,NA,4.27
"COTTON FABRICS, MADEUPS ETC.",ISRAEL,NA,NA,47.13
"COTTON FABRICS, MADEUPS ETC.",ITALY,NA,NA,82.75
"COTTON FABRICS, MADEUPS ETC.",JAMAICA,NA,NA,0.40
"COTTON FABRICS, MADEUPS ETC.",JAPAN,NA,NA,59.93
"COTTON FABRICS, MADEUPS ETC.",JORDAN,NA,NA,7.65
"COTTON FABRICS, MADEUPS ETC.",KAZAKHSTAN,NA,NA,0.13
"COTTON FABRICS, MADEUPS ETC.",KENYA,NA,NA,25.83
"COTTON FABRICS, MADEUPS ETC.",KIRIBATI REP,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",KOREA DP RP,NA,NA,0.23
"COTTON FABRICS, MADEUPS ETC.",KOREA RP,NA,NA,98.82
"COTTON FABRICS, MADEUPS ETC.",KUWAIT,NA,NA,8.28
"COTTON FABRICS, MADEUPS ETC.",KYRGHYZSTAN,NA,NA,0.24
"COTTON FABRICS, MADEUPS ETC.",LAO PD RP,NA,NA,0.01
"COTTON FABRICS, MADEUPS ETC.",LATVIA,NA,NA,4.59
"COTTON FABRICS, MADEUPS ETC.",LEBANON,NA,NA,3.15
"COTTON FABRICS, MADEUPS ETC.",LESOTHO,NA,NA,9.43
"COTTON FABRICS, MADEUPS ETC.",LIBERIA,NA,NA,0.16
"COTTON FABRICS, MADEUPS ETC.",LIBYA,NA,NA,0.50
"COTTON FABRICS, MADEUPS ETC.",LITHUANIA,NA,NA,2.11
"COTTON FABRICS, MADEUPS ETC.",LUXEMBOURG,NA,NA,0.00
"COTTON FABRICS, MADEUPS ETC.",MACAO,NA,NA,0.41
"COTTON FABRICS, MADEUPS ETC.",MACEDONIA,NA,NA,0.05
"COTTON FABRICS, MADEUPS ETC.",MADAGASCAR,NA,NA,15.69
"COTTON FABRICS, MADEUPS ETC.",MALAWI,NA,NA,4.87
"COTTON FABRICS, MADEUPS ETC.",MALAYSIA,NA,NA,26.59
